question_id,arrange_word_id,arrange_word,en1,en2,ja1,ja2,voice1,voice2,included_1or2,highlight_chips,voice1_name,voice2_name,sentence_first_en,sentence_second_en,answer,chips,audio_first,audio_second,audio_auto,icon_first,icon_second,position_first,position_second
e2482,va1241,embrace,We should embrace new ideas instead of fearing them.,,新しい考えを恐れるのではなく、受け入れるべきです。,,Ruth,,1,embrace,Ruth,,___________,,We should embrace new ideas instead of fearing them.,We|should|embrace|new|ideas|instead|of|fearing|them.,e2482-a.mp3,,1,Ruth.png,,left,none
e2483,va1242,wealthy,A wealthy family lived in this house long ago.,,昔、この家には裕福な家族が住んでいました。,,Ruth,,1,wealthy,Ruth,,___________,,A wealthy family lived in this house long ago.,A|wealthy|family|lived|in|this|house|long|ago.,e2483-a.mp3,,1,Ruth.png,,left,none
e2484,va1242,wealthy,"If I were wealthy, I'd buy a private island.",I'd buy a bookstore instead.,もし金持ちだったら、自分の島を買うな。,私なら本屋さんを買うな。,Kevin,Ivy,1,"wealthy,",Kevin,Ivy,___________,I'd buy a bookstore instead.,"If I were wealthy, I'd buy a private island.","If|I|were|wealthy,|I'd|buy|a|private|island.",e2484-a.mp3,e2484-b.mp3,1,Kevin.png,Ivy.png,left,right
e2485,va1243,approve,Did the principal approve our plan for the festival?,"Yes, you can start preparing now.",校長先生、文化祭の計画を認めてくれましたか？,ええ、もう準備を始めていいわよ。,Ivy,Ruth,1,approve,Ivy,Ruth,___________,"Yes, you can start preparing now.",Did the principal approve our plan for the festival?,Did|the|principal|approve|our|plan|for|the|festival?,e2485-a.mp3,e2485-b.mp3,1,Ivy,Ruth.png,right,left
e2486,va1243,approve,My parents don't approve of my hairstyle.,I think it looks cool!,親が俺の髪型をよく思ってないんだ。,かっこいいと思うけどな！,Kevin,Ivy,1,approve,Kevin,Ivy,___________,I think it looks cool!,My parents don't approve of my hairstyle.,My|parents|don't|approve|of|my|hairstyle.,e2486-a.mp3,e2486-b.mp3,1,Kevin.png,Ivy.png,left,right
e2487,va1244,craft,What did you do in craft club today?,We made paper flowers for the festival.,今日、工作部で何したの？,文化祭用に紙の花を作ったよ。,Kevin,Ivy,1,craft,Kevin,Ivy,___________,We made paper flowers for the festival.,What did you do in craft club today?,What|did|you|do|in|craft|club|today?,e2487-a.mp3,e2487-b.mp3,1,Kevin.png,Ivy.png,left,right
e2488,va1244,craft,Pottery is a traditional craft in this town.,,陶芸はこの町の伝統工芸です。,,Ruth,,1,craft,Ruth,,___________,,Pottery is a traditional craft in this town.,Pottery|is|a|traditional|craft|in|this|town.,e2488-a.mp3,,1,Ruth.png,,left,none
e2489,va1245,occasion,Why are you wearing a suit?,It's a special occasion. My friend is getting married.,なんでスーツ着てるの？,特別な日なんだ。友達が結婚するんだよ。,Ivy,Matthew,2,occasion.,Ivy,Matthew,Why are you wearing a suit?,___________,It's a special occasion. My friend is getting married.,It's|a|special|occasion.|My|friend|is|getting|married.,e2489-a.mp3,e2489-b.mp3,1,Ivy,Matthew.png,right,left
e2490,va1245,occasion,This dress is perfect for any occasion.,,このワンピースはどんな場面にもぴったりですよ。,,Ruth,,1,occasion.,Ruth,,___________,,This dress is perfect for any occasion.,This|dress|is|perfect|for|any|occasion.,e2490-a.mp3,,1,Ruth.png,,left,none
e2491,va1246,conflict,Talking calmly can help solve a conflict.,,落ち着いて話し合うことが、対立の解決に役立ちます。,,Ruth,,1,conflict.,Ruth,,___________,,Talking calmly can help solve a conflict.,Talking|calmly|can|help|solve|a|conflict.,e2491-a.mp3,,1,Ruth.png,,left,none
e2492,va1246,conflict,Can you come to practice on Saturday?,"Sorry, it conflicts with my piano lesson.",土曜の練習来られる？,ごめん、ピアノのレッスンと重なってるんだ。,Ivy,Kevin,2,conflicts,Ivy,Kevin,Can you come to practice on Saturday?,___________,"Sorry, it conflicts with my piano lesson.","Sorry,|it|conflicts|with|my|piano|lesson.",e2492-a.mp3,e2492-b.mp3,1,Ivy,Kevin.png,right,left
e2493,va1247,extremely,How was the test?,Extremely difficult. I need a nap.,テストどうだった？,めちゃくちゃ難しかった。昼寝したい。,Kevin,Ivy,2,Extremely,Kevin,Ivy,How was the test?,___________,Extremely difficult. I need a nap.,Extremely|difficult.|I|need|a|nap.,e2493-a.mp3,e2493-b.mp3,1,Kevin.png,Ivy.png,left,right
e2494,va1247,extremely,This spider is extremely rare in Japan.,,このクモは、日本では非常に珍しい種類です。,,Ivy,,1,extremely,Ivy,,___________,,This spider is extremely rare in Japan.,This|spider|is|extremely|rare|in|Japan.,e2494-a.mp3,,1,Ivy,,right,none
e2495,va1248,flow chart,Draw a flow chart to show the steps clearly.,,手順がはっきりわかるようにフローチャートを描きましょう。,,Ruth,,1,flow|chart,Ruth,,___________,,Draw a flow chart to show the steps clearly.,Draw|a|flow|chart|to|show|the|steps|clearly.,e2495-a.mp3,,1,Ruth.png,,left,none
e2496,va1248,flow chart,That flow chart is really easy to follow.,Thanks! It took us an hour.,そのフローチャート、すごくわかりやすいね。,ありがとう！1時間かかったんだ。,Kevin,Ivy,1,flow|chart,Kevin,Ivy,___________,Thanks! It took us an hour.,That flow chart is really easy to follow.,That|flow|chart|is|really|easy|to|follow.,e2496-a.mp3,e2496-b.mp3,1,Kevin.png,Ivy.png,left,right
e2497,va1249,inspiration,Where do you get inspiration for your drawings?,Mostly from nature and old movies.,絵のアイデアってどこから浮かぶの？,たいてい自然と昔の映画からかな。,Kevin,Ivy,1,inspiration,Kevin,Ivy,___________,Mostly from nature and old movies.,Where do you get inspiration for your drawings?,Where|do|you|get|inspiration|for|your|drawings?,e2497-a.mp3,e2497-b.mp3,1,Kevin.png,Ivy.png,left,right
e2498,va1249,inspiration,My grandmother is my biggest inspiration.,,祖母は私にとって一番の憧れの人です。,,Ivy,,1,inspiration.,Ivy,,___________,,My grandmother is my biggest inspiration.,My|grandmother|is|my|biggest|inspiration.,e2498-a.mp3,,1,Ivy,,right,none
e2499,va1250,cooperation,Thank you all for your cooperation.,,みなさん、ご協力ありがとうございました。,,Ruth,,1,cooperation.,Ruth,,___________,,Thank you all for your cooperation.,Thank|you|all|for|your|cooperation.,e2499-a.mp3,,1,Ruth.png,,left,none
e2500,va1250,cooperation,We finished the project thanks to everyone's cooperation.,,みんなの協力のおかげで、プロジェクトを完成させることができました。,,Ivy,,1,cooperation.,Ivy,,___________,,We finished the project thanks to everyone's cooperation.,We|finished|the|project|thanks|to|everyone's|cooperation.,e2500-a.mp3,,1,Ivy,,right,none
e2501,va1251,agency,I booked our trip through a travel agency.,Did they find us a hotel with a pool?,旅行会社を通して旅行を予約したよ。,プール付きのホテル見つけてくれた？,Matthew,Ivy,1,agency.,Matthew,Ivy,___________,Did they find us a hotel with a pool?,I booked our trip through a travel agency.,I|booked|our|trip|through|a|travel|agency.,e2501-a.mp3,e2501-b.mp3,1,Matthew.png,Ivy.png,left,right
e2502,va1251,agency,The space agency is launching a new rocket next month!,,宇宙機関が来月、新しいロケットを打ち上げるんだって！,,Kevin,,1,agency,Kevin,,___________,,The space agency is launching a new rocket next month!,The|space|agency|is|launching|a|new|rocket|next|month!,e2502-a.mp3,,1,Kevin.png,,left,none
e2503,va1252,thread,Can you help me put the thread through the needle?,Sure. Let me try.,針に糸を通すの手伝ってもらえる？,いいわよ。やってみるね。,Ivy,Ruth,1,thread,Ivy,Ruth,___________,Sure. Let me try.,Can you help me put the thread through the needle?,Can|you|help|me|put|the|thread|through|the|needle?,e2503-a.mp3,e2503-b.mp3,1,Ivy,Ruth.png,right,left
e2504,va1252,thread,There's a loose thread on your sweater.,Don't pull it!,セーターから糸がほつれてるよ。,引っ張らないで！,Ivy,Kevin,1,thread,Ivy,Kevin,___________,Don't pull it!,There's a loose thread on your sweater.,There's|a|loose|thread|on|your|sweater.,e2504-a.mp3,e2504-b.mp3,1,Ivy,Kevin.png,right,left
e2505,va1253,recently,Have you seen any good movies recently?,"Yes, a funny one about a lost dog.",最近いい映画見た？,うん、迷子の犬の面白いやつ。,Kevin,Ivy,1,recently?,Kevin,Ivy,___________,"Yes, a funny one about a lost dog.",Have you seen any good movies recently?,Have|you|seen|any|good|movies|recently?,e2505-a.mp3,e2505-b.mp3,1,Kevin.png,Ivy.png,left,right
e2506,va1253,recently,"Recently, more students have started biking to school.",,最近、自転車で通学する生徒が増えてきました。,,Ruth,,1,"Recently,",Ruth,,___________,,"Recently, more students have started biking to school.","Recently,|more|students|have|started|biking|to|school.",e2506-a.mp3,,1,Ruth.png,,left,none
e2507,va1254,unnecessary,Please turn off unnecessary lights to save energy.,,節電のため、不要な電気は消してください。,,Ruth,,1,unnecessary,Ruth,,___________,,Please turn off unnecessary lights to save energy.,Please|turn|off|unnecessary|lights|to|save|energy.,e2507-a.mp3,,1,Ruth.png,,left,none
e2508,va1254,unnecessary,Should I bring my own lunch?,That's unnecessary. Lunch is included.,弁当持っていった方がいい？,その必要はないよ。昼ごはん付きだから。,Kevin,Ivy,2,unnecessary.,Kevin,Ivy,Should I bring my own lunch?,___________,That's unnecessary. Lunch is included.,That's|unnecessary.|Lunch|is|included.,e2508-a.mp3,e2508-b.mp3,1,Kevin.png,Ivy.png,left,right
e2509,va1255,faint,I heard a faint noise from the attic.,Probably just the wind.,屋根裏からかすかな音が聞こえたよ。,たぶん風の音だよ。,Ivy,Matthew,1,faint,Ivy,Matthew,___________,Probably just the wind.,I heard a faint noise from the attic.,I|heard|a|faint|noise|from|the|attic.,e2509-a.mp3,e2509-b.mp3,1,Ivy,Matthew.png,right,left
e2510,va1255,faint,"If you feel faint, sit down right away.",,気が遠くなりそうになったら、すぐに座ってください。,,Ruth,,1,"faint,",Ruth,,___________,,"If you feel faint, sit down right away.","If|you|feel|faint,|sit|down|right|away.",e2510-a.mp3,,1,Ruth.png,,left,none
e2511,va1256,neatly,Please write your name neatly at the top.,,一番上に名前をきれいに書いてください。,,Ruth,,1,neatly,Ruth,,___________,,Please write your name neatly at the top.,Please|write|your|name|neatly|at|the|top.,e2511-a.mp3,,1,Ruth.png,,left,none
e2512,va1256,neatly,"Wow, you folded your clothes so neatly!",My mom taught me last week.,わあ、服をすごくきれいにたたんだね！,先週お母さんに教わったんだ。,Ivy,Kevin,1,neatly!,Ivy,Kevin,___________,My mom taught me last week.,"Wow, you folded your clothes so neatly!","Wow,|you|folded|your|clothes|so|neatly!",e2512-a.mp3,e2512-b.mp3,1,Ivy,Kevin.png,right,left
e2513,va1257,spirit,"We lost, but our team spirit was great.","Yeah, everyone cheered until the end.",負けたけど、チームの団結力はすごかったよね。,うん、みんな最後まで応援してたね。,Kevin,Ivy,1,spirit,Kevin,Ivy,___________,"Yeah, everyone cheered until the end.","We lost, but our team spirit was great.","We|lost,|but|our|team|spirit|was|great.",e2513-a.mp3,e2513-b.mp3,1,Kevin.png,Ivy.png,left,right
e2514,va1257,spirit,"In this story, the spirit of a fox protects the forest.",,この物語では、キツネの精霊が森を守っているんです。,,Ivy,,1,spirit,Ivy,,___________,,"In this story, the spirit of a fox protects the forest.","In|this|story,|the|spirit|of|a|fox|protects|the|forest.",e2514-a.mp3,,1,Ivy,,right,none
e2515,va1258,stir,Can you stir the soup while I cut the carrots?,"Sure, Dad.",にんじん切ってる間、スープをかき混ぜてくれる？,いいよ、パパ。,Matthew,Ivy,1,stir,Matthew,Ivy,___________,"Sure, Dad.",Can you stir the soup while I cut the carrots?,Can|you|stir|the|soup|while|I|cut|the|carrots?,e2515-a.mp3,e2515-b.mp3,1,Matthew.png,Ivy.png,left,right
e2516,va1258,stir,Stir the mixture slowly until it turns blue.,,青くなるまで、混ぜた液をゆっくりかき混ぜてください。,,Ruth,,1,Stir,Ruth,,___________,,Stir the mixture slowly until it turns blue.,Stir|the|mixture|slowly|until|it|turns|blue.,e2516-a.mp3,,1,Ruth.png,,left,none
e2517,va1259,disorder,"After the party, the room was in complete disorder.",,パーティーのあと、部屋はめちゃくちゃになってた。,,Ivy,,1,disorder.,Ivy,,___________,,"After the party, the room was in complete disorder.","After|the|party,|the|room|was|in|complete|disorder.",e2517-a.mp3,,1,Ivy,,right,none
e2518,va1259,disorder,Some people have a sleep disorder and can't rest well.,,睡眠障害があって、よく休めない人もいます。,,Ruth,,1,disorder,Ruth,,___________,,Some people have a sleep disorder and can't rest well.,Some|people|have|a|sleep|disorder|and|can't|rest|well.,e2518-a.mp3,,1,Ruth.png,,left,none
e2519,va1260,seedless,Are these grapes seedless?,"Yes, you can eat them whole.",このぶどう、種なし？,うん、丸ごと食べられるよ。,Ivy,Matthew,1,seedless?,Ivy,Matthew,___________,"Yes, you can eat them whole.",Are these grapes seedless?,Are|these|grapes|seedless?,e2519-a.mp3,e2519-b.mp3,1,Ivy,Matthew.png,right,left
e2520,va1260,seedless,I love seedless watermelon. No spitting!,,種なしスイカ大好き。種を出さなくていいし！,,Kevin,,1,seedless,Kevin,,___________,,I love seedless watermelon. No spitting!,I|love|seedless|watermelon.|No|spitting!,e2520-a.mp3,,1,Kevin.png,,left,none
e2521,va1261,benefit,Regular exercise has many health benefits.,,定期的な運動には、健康面で多くの利点があります。,,Ivy,,1,benefits.,Ivy,,___________,,Regular exercise has many health benefits.,Regular|exercise|has|many|health|benefits.,e2521-a.mp3,,1,Ivy,,right,none
e2522,va1261,benefit,Who will benefit from the new library?,"Everyone in town, especially children.",新しい図書館で誰が得をするんですか？,町のみんなよ。特に子どもたちね。,Ivy,Ruth,1,benefit,Ivy,Ruth,___________,"Everyone in town, especially children.",Who will benefit from the new library?,Who|will|benefit|from|the|new|library?,e2522-a.mp3,e2522-b.mp3,1,Ivy,Ruth.png,right,left
e2523,va1262,approach,A big dog is approaching us!,Stay calm and don't run.,大きい犬がこっちに近づいてくる！,落ち着いて、走っちゃダメだよ。,Ivy,Kevin,1,approaching,Ivy,Kevin,___________,Stay calm and don't run.,A big dog is approaching us!,A|big|dog|is|approaching|us!,e2523-a.mp3,e2523-b.mp3,1,Ivy,Kevin.png,right,left
e2524,va1262,approach,Let's try a different approach to this problem.,,この問題には別のやり方で取り組んでみましょう。,,Ruth,,1,approach,Ruth,,___________,,Let's try a different approach to this problem.,Let's|try|a|different|approach|to|this|problem.,e2524-a.mp3,,1,Ruth.png,,left,none
e2525,va1263,equipment,Who carries the soccer equipment after practice?,"The first-year students, I think.",練習のあと、サッカーの道具って誰が運ぶの？,1年生だと思う。,Kevin,Ivy,1,equipment,Kevin,Ivy,___________,"The first-year students, I think.",Who carries the soccer equipment after practice?,Who|carries|the|soccer|equipment|after|practice?,e2525-a.mp3,e2525-b.mp3,1,Kevin.png,Ivy.png,left,right
e2526,va1263,equipment,Please handle the lab equipment carefully.,,実験器具は丁寧に扱ってください。,,Ruth,,1,equipment,Ruth,,___________,,Please handle the lab equipment carefully.,Please|handle|the|lab|equipment|carefully.,e2526-a.mp3,,1,Ruth.png,,left,none
e2527,va1264,threaten,Rising sea levels threaten many small islands.,,海面の上昇は、多くの小さな島を脅かしています。,,Ivy,,1,threaten,Ivy,,___________,,Rising sea levels threaten many small islands.,Rising|sea|levels|threaten|many|small|islands.,e2527-a.mp3,,1,Ivy,,right,none
e2528,va1264,threaten,My sister threatened to tell Mom about the broken cup.,Uh-oh. You'd better say it first.,姉ちゃんが、割れたコップのことを母さんに言うって脅してきたんだ。,あちゃー。先に自分から言った方がいいよ。,Kevin,Ivy,1,threatened,Kevin,Ivy,___________,Uh-oh. You'd better say it first.,My sister threatened to tell Mom about the broken cup.,My|sister|threatened|to|tell|Mom|about|the|broken|cup.,e2528-a.mp3,e2528-b.mp3,1,Kevin.png,Ivy.png,left,right
e2529,va1265,division,I'm good at multiplication but bad at division.,,かけ算は得意だけど、わり算は苦手なんだ。,,Ivy,,1,division.,Ivy,,___________,,I'm good at multiplication but bad at division.,I'm|good|at|multiplication|but|bad|at|division.,e2529-a.mp3,,1,Ivy,,right,none
e2530,va1265,division,I work in the sales division of my company.,So you sell things all day?,パパは会社の営業部で働いているんだよ。,じゃあ一日中何か売ってるの？,Matthew,Ivy,1,division,Matthew,Ivy,___________,So you sell things all day?,I work in the sales division of my company.,I|work|in|the|sales|division|of|my|company.,e2530-a.mp3,e2530-b.mp3,1,Matthew.png,Ivy.png,left,right
e2531,va1266,bridegroom,The bridegroom cried during his speech.,,新郎がスピーチの途中で泣いちゃったの。,,Ivy,,1,bridegroom,Ivy,,___________,,The bridegroom cried during his speech.,The|bridegroom|cried|during|his|speech.,e2531-a.mp3,,1,Ivy,,right,none
e2532,va1266,bridegroom,Who's the man in the white suit?,That's the bridegroom. Doesn't he look nervous?,白いスーツの男の人は誰？,あれが新郎よ。緊張してるみたいじゃない？,Ivy,Ruth,2,bridegroom.,Ivy,Ruth,Who's the man in the white suit?,___________,That's the bridegroom. Doesn't he look nervous?,That's|the|bridegroom.|Doesn't|he|look|nervous?,e2532-a.mp3,e2532-b.mp3,1,Ivy,Ruth.png,right,left
e2533,va1267,ancestor,Our ancestors grew rice here two thousand years ago.,,私たちの祖先は、2000年前にここで米を育てていました。,,Ruth,,1,ancestors,Ruth,,___________,,Our ancestors grew rice here two thousand years ago.,Our|ancestors|grew|rice|here|two|thousand|years|ago.,e2533-a.mp3,,1,Ruth.png,,left,none
e2534,va1267,ancestor,Did you know my ancestor was a samurai?,No way! Do you have his sword?,俺の先祖って侍だったって知ってた？,うそ！刀とか持ってるの？,Kevin,Ivy,1,ancestor,Kevin,Ivy,___________,No way! Do you have his sword?,Did you know my ancestor was a samurai?,Did|you|know|my|ancestor|was|a|samurai?,e2534-a.mp3,e2534-b.mp3,1,Kevin.png,Ivy.png,left,right
e2535,va1268,aged,The program is for children aged six to twelve.,,このプログラムは6歳から12歳の子どもが対象です。,,Ruth,,1,aged,Ruth,,___________,,The program is for children aged six to twelve.,The|program|is|for|children|aged|six|to|twelve.,e2535-a.mp3,,1,Ruth.png,,left,none
e2536,va1268,aged,This cheese has been aged for two years.,No wonder it smells so strong!,このチーズは2年間熟成させてあるんだ。,どうりで匂いが強いわけだ！,Matthew,Ivy,1,aged,Matthew,Ivy,___________,No wonder it smells so strong!,This cheese has been aged for two years.,This|cheese|has|been|aged|for|two|years.,e2536-a.mp3,e2536-b.mp3,1,Matthew.png,Ivy.png,left,right
e2537,va1269,translation,Is this book in English?,"No, it's a Japanese translation.",この本って英語？,ううん、日本語訳だよ。,Kevin,Ivy,2,translation.,Kevin,Ivy,Is this book in English?,___________,"No, it's a Japanese translation.","No,|it's|a|Japanese|translation.",e2537-a.mp3,e2537-b.mp3,1,Kevin.png,Ivy.png,left,right
e2538,va1269,translation,Online translation tools aren't always correct.,,ネットの翻訳ツールはいつも正しいとは限りません。,,Ivy,,1,translation,Ivy,,___________,,Online translation tools aren't always correct.,Online|translation|tools|aren't|always|correct.,e2538-a.mp3,,1,Ivy,,right,none
e2539,va1270,precious,This old photo is precious to me.,,この古い写真は、私にとって宝物なんだ。,,Ivy,,1,precious,Ivy,,___________,,This old photo is precious to me.,This|old|photo|is|precious|to|me.,e2539-a.mp3,,1,Ivy,,right,none
e2540,va1270,precious,"Water is precious, so turn off the tap while brushing.",,水は貴重なんだから、歯を磨くときは蛇口を閉めなさい。,,Matthew,,1,"precious,",Matthew,,___________,,"Water is precious, so turn off the tap while brushing.","Water|is|precious,|so|turn|off|the|tap|while|brushing.",e2540-a.mp3,,1,Matthew.png,,left,none
e2541,va1271,aspect,Let's look at every aspect of the problem.,,問題をあらゆる面から見てみましょう。,,Ruth,,1,aspect,Ruth,,___________,,Let's look at every aspect of the problem.,Let's|look|at|every|aspect|of|the|problem.,e2541-a.mp3,,1,Ruth.png,,left,none
e2542,va1271,aspect,What's the best aspect of living in the city?,"Everything is close. Shops, schools, trains.",都会に住む一番いいところって何？,何でも近いことかな。お店も学校も電車も。,Ivy,Kevin,1,aspect,Ivy,Kevin,___________,"Everything is close. Shops, schools, trains.",What's the best aspect of living in the city?,What's|the|best|aspect|of|living|in|the|city?,e2542-a.mp3,e2542-b.mp3,1,Ivy,Kevin.png,right,left
e2543,va1272,wildlife,I want to protect wildlife when I grow up.,,大人になったら、野生動物を守る仕事がしたい。,,Ivy,,1,wildlife,Ivy,,___________,,I want to protect wildlife when I grow up.,I|want|to|protect|wildlife|when|I|grow|up.,e2543-a.mp3,,1,Ivy,,right,none
e2544,va1272,wildlife,Did you see any wildlife on your hike?,A deer and two rabbits!,ハイキングで野生動物見た？,シカ1頭とウサギ2匹！,Kevin,Ivy,1,wildlife,Kevin,Ivy,___________,A deer and two rabbits!,Did you see any wildlife on your hike?,Did|you|see|any|wildlife|on|your|hike?,e2544-a.mp3,e2544-b.mp3,1,Kevin.png,Ivy.png,left,right
e2545,va1273,refund,This toy broke on the first day.,I'm sorry. We'll give you a full refund.,このおもちゃ、初日に壊れちゃったんです。,申し訳ありません。全額返金いたします。,Ivy,Ruth,2,refund.,Ivy,Ruth,This toy broke on the first day.,___________,I'm sorry. We'll give you a full refund.,I'm|sorry.|We'll|give|you|a|full|refund.,e2545-a.mp3,e2545-b.mp3,1,Ivy,Ruth.png,right,left
e2546,va1273,refund,"The concert was canceled, so they'll refund our tickets.",,コンサートが中止になったから、チケット代は払い戻されるよ。,,Matthew,,1,refund,Matthew,,___________,,"The concert was canceled, so they'll refund our tickets.","The|concert|was|canceled,|so|they'll|refund|our|tickets.",e2546-a.mp3,,1,Matthew.png,,left,none
e2547,va1274,volcano,Mount Fuji is actually an active volcano.,,富士山は実は活火山なんです。,,Ruth,,1,volcano.,Ruth,,___________,,Mount Fuji is actually an active volcano.,Mount|Fuji|is|actually|an|active|volcano.,e2547-a.mp3,,1,Ruth.png,,left,none
e2548,va1274,volcano,Let's make a volcano for the science fair!,Yes! We can use baking soda.,理科の発表会で火山作ろうよ！,いいね！重曹使えばいいよ。,Kevin,Ivy,1,volcano,Kevin,Ivy,___________,Yes! We can use baking soda.,Let's make a volcano for the science fair!,Let's|make|a|volcano|for|the|science|fair!,e2548-a.mp3,e2548-b.mp3,1,Kevin.png,Ivy.png,left,right
e2549,va1275,frustration,"Ugh, I lost the game again!",I can hear the frustration in your voice.,うわー、またゲームで負けた！,声からイライラが伝わってくるよ。,Kevin,Ivy,2,frustration,Kevin,Ivy,"Ugh, I lost the game again!",___________,I can hear the frustration in your voice.,I|can|hear|the|frustration|in|your|voice.,e2549-a.mp3,e2549-b.mp3,1,Kevin.png,Ivy.png,left,right
e2550,va1275,frustration,I felt a lot of frustration when my experiment failed.,,実験が失敗したとき、すごく悔しかった。,,Ivy,,1,frustration,Ivy,,___________,,I felt a lot of frustration when my experiment failed.,I|felt|a|lot|of|frustration|when|my|experiment|failed.,e2550-a.mp3,,1,Ivy,,right,none
e2551,va1276,passenger,All passengers must wear a seat belt.,,乗客の皆さまはシートベルトを着用してください。,,Ruth,,1,passengers,Ruth,,___________,,All passengers must wear a seat belt.,All|passengers|must|wear|a|seat|belt.,e2551-a.mp3,,1,Ruth.png,,left,none
e2552,va1276,passenger,Can I sit in the front passenger seat?,Not yet. You're still a little too small.,助手席に座ってもいい？,まだダメだよ。もう少し大きくならないとね。,Ivy,Matthew,1,passenger,Ivy,Matthew,___________,Not yet. You're still a little too small.,Can I sit in the front passenger seat?,Can|I|sit|in|the|front|passenger|seat?,e2552-a.mp3,e2552-b.mp3,1,Ivy,Matthew.png,right,left
e2553,va1277,digest,Cows take a long time to digest grass.,,牛は草を消化するのに長い時間がかかります。,,Ivy,,1,digest,Ivy,,___________,,Cows take a long time to digest grass.,Cows|take|a|long|time|to|digest|grass.,e2553-a.mp3,,1,Ivy,,right,none
e2554,va1277,digest,Don't swim right after lunch. Let your food digest first.,,昼ごはんのすぐあとに泳いじゃだめだよ。まず消化させなさい。,,Matthew,,1,digest,Matthew,,___________,,Don't swim right after lunch. Let your food digest first.,Don't|swim|right|after|lunch.|Let|your|food|digest|first.,e2554-a.mp3,,1,Matthew.png,,left,none
e2555,va1278,fossil,Look! I found a fossil of a shell!,"Wow, it must be millions of years old!",見て！貝の化石見つけた！,すごい、何百万年も前のものに違いないね！,Kevin,Ivy,1,fossil,Kevin,Ivy,___________,"Wow, it must be millions of years old!",Look! I found a fossil of a shell!,Look!|I|found|a|fossil|of|a|shell!,e2555-a.mp3,e2555-b.mp3,1,Kevin.png,Ivy.png,left,right
e2556,va1278,fossil,Fossil fuels like oil will run out someday.,,石油のような化石燃料は、いつかなくなってしまいます。,,Ivy,,1,Fossil,Ivy,,___________,,Fossil fuels like oil will run out someday.,Fossil|fuels|like|oil|will|run|out|someday.,e2556-a.mp3,,1,Ivy,,right,none
e2557,va1279,relative,All my relatives come to our house for New Year's.,,お正月には親戚みんなが家に集まるの。,,Ivy,,1,relatives,Ivy,,___________,,All my relatives come to our house for New Year's.,All|my|relatives|come|to|our|house|for|New|Year's.,e2557-a.mp3,,1,Ivy,,right,none
e2558,va1279,relative,Is that man your uncle?,"No, just a distant relative.",あの男の人っておじさん？,ううん、遠い親戚だよ。,Kevin,Ivy,2,relative.,Kevin,Ivy,Is that man your uncle?,___________,"No, just a distant relative.","No,|just|a|distant|relative.",e2558-a.mp3,e2558-b.mp3,1,Kevin.png,Ivy.png,left,right
e2559,va1280,labor,Robots can reduce heavy labor in factories.,,ロボットは工場での重労働を減らすことができます。,,Ivy,,1,labor,Ivy,,___________,,Robots can reduce heavy labor in factories.,Robots|can|reduce|heavy|labor|in|factories.,e2559-a.mp3,,1,Ivy,,right,none
e2560,va1280,labor,Fixing the car myself saved money on labor costs.,,車を自分で直したおかげで、工賃が浮いたよ。,,Matthew,,1,labor,Matthew,,___________,,Fixing the car myself saved money on labor costs.,Fixing|the|car|myself|saved|money|on|labor|costs.,e2560-a.mp3,,1,Matthew.png,,left,none
e2561,va1281,shade,It's so hot here!,Let's sit in the shade of that tree.,ここめっちゃ暑い！,あの木陰に座ろうよ。,Kevin,Ivy,2,shade,Kevin,Ivy,It's so hot here!,___________,Let's sit in the shade of that tree.,Let's|sit|in|the|shade|of|that|tree.,e2561-a.mp3,e2561-b.mp3,1,Kevin.png,Ivy.png,left,right
e2562,va1281,shade,Which shade of blue do you like better?,The lighter one. It looks fresh.,どっちの青色の方が好きですか？,明るい方ね。さわやかに見えるわ。,Ivy,Ruth,1,shade,Ivy,Ruth,___________,The lighter one. It looks fresh.,Which shade of blue do you like better?,Which|shade|of|blue|do|you|like|better?,e2562-a.mp3,e2562-b.mp3,1,Ivy,Ruth.png,right,left
e2563,va1282,infect,A cold virus can infect many people in a crowded room.,,風邪のウイルスは、混雑した部屋で多くの人に感染することがあります。,,Ruth,,1,infect,Ruth,,___________,,A cold virus can infect many people in a crowded room.,A|cold|virus|can|infect|many|people|in|a|crowded|room.,e2563-a.mp3,,1,Ruth.png,,left,none
e2564,va1282,infect,Stay home today so you don't infect your classmates.,"Okay, but I'll miss the party.",クラスのみんなにうつさないように、今日は家にいなさい。,わかった。でもパーティー行けないなあ。,Matthew,Ivy,1,infect,Matthew,Ivy,___________,"Okay, but I'll miss the party.",Stay home today so you don't infect your classmates.,Stay|home|today|so|you|don't|infect|your|classmates.,e2564-a.mp3,e2564-b.mp3,1,Matthew.png,Ivy.png,left,right
e2565,va1283,raw,Do you like raw fish?,Yes! Sushi is my favorite food.,生の魚って好き？,うん！お寿司が一番好き！,Kevin,Ivy,1,raw,Kevin,Ivy,___________,Yes! Sushi is my favorite food.,Do you like raw fish?,Do|you|like|raw|fish?,e2565-a.mp3,e2565-b.mp3,1,Kevin.png,Ivy.png,left,right
e2566,va1283,raw,Don't eat that chicken. It's still raw inside.,,その鶏肉は食べないで。中がまだ生だよ。,,Matthew,,1,raw,Matthew,,___________,,Don't eat that chicken. It's still raw inside.,Don't|eat|that|chicken.|It's|still|raw|inside.,e2566-a.mp3,,1,Matthew.png,,left,none
